ESTU_TIPODOCUMENTO|ESTU_NACIONALIDAD|ESTU_GENERO|ESTU_FECHANACIMIENTO|PERIODO|ESTU_CONSECUTIVO|ESTU_ESTUDIANTE|ESTU_PAIS_RESIDE|ESTU_TIENEETNIA|ESTU_ETNIA|ESTU_COD_RESIDE_DEPTO|ESTU_COD_RESIDE_MCPIO|FAMI_ESTRATOVIVIENDA|FAMI_PERSONASHOGAR|FAMI_CUARTOSHOGAR|FAMI_EDUCACIONPADRE|FAMI_EDUCACIONMADRE|FAMI_TRABAJOLABORPADRE|FAMI_TRABAJOLABORMADRE|FAMI_TIENEINTERNET|FAMI_TIENESERVICIOTV|FAMI_TIENECOMPUTADOR|FAMI_TIENELAVADORA|FAMI_TIENEHORNOMICROOGAS|FAMI_TIENEAUTOMOVIL|FAMI_TIENEMOTOCICLETA|FAMI_TIENECONSOLAVIDEOJUEGOS|FAMI_NUMLIBROS|FAMI_COMELECHEDERIVADOS|FAMI_COMECARNEPESCADOHUEVO|FAMI_COMECEREALFRUTOSLEGUMBRE|FAMI_SITUACIONECONOMICA|ESTU_DEDICACIONLECTURADIARIA|ESTU_DEDICACIONINTERNET|ESTU_HORASSEMANATRABAJA|ESTU_TIPOREMUNERACION|COLE_CODIGO_ICFES|COLE_COD_DANE_ESTABLECIMIENTO|COLE_NOMBRE_ESTABLECIMIENTO|COLE_GENERO|COLE_NATURALEZA|COLE_CALENDARIO|COLE_BILINGUE|COLE_CARACTER|COLE_COD_DANE_SEDE|COLE_NOMBRE_SEDE|COLE_SEDE_PRINCIPAL|COLE_AREA_UBICACION|COLE_JORNADA|COLE_COD_MCPIO_UBICACION|COLE_COD_DEPTO_UBICACION|ESTU_PRIVADO_LIBERTAD|ESTU_COD_MCPIO_PRESENTACION|ESTU_COD_DEPTO_PRESENTACION|PUNT_LECTURA_CRITICA|PERCENTIL_LECTURA_CRITICA|DESEMP_LECTURA_CRITICA|PUNT_MATEMATICAS|PERCENTIL_MATEMATICAS|DESEMP_MATEMATICAS|PUNT_C_NATURALES|PERCENTIL_C_NATURALES|DESEMP_C_NATURALES|PUNT_SOCIALES_CIUDADANAS|PERCENTIL_SOCIALES_CIUDADANAS|DESEMP_SOCIALES_CIUDADANAS|PUNT_INGLES|PERCENTIL_INGLES|DESEMP_INGLES|PUNT_GLOBAL|PERCENTIL_GLOBAL|ESTU_INSE_INDIVIDUAL|ESTU_NSE_INDIVIDUAL|ESTU_NSE_ESTABLECIMIENTO|ESTU_ESTADOINVESTIGACION|ESTU_GENERACION-E
TI|COLOMBIA|F|03/12/2001|20191|SB11201910008588|ESTUDIANTE|COLOMBIA|No|-|25|25126|Estrato 6|3 a 4|Cuatro|Postgrado|Postgrado|Trabaja por cuenta propia (por ejemplo plomero, electricista)|Trabaja como profesional (por ejemplo médico, abogado, ingeniero)|Si|Si|Si|Si|Si|Si|Si|Si|26 A 100 LIBROS|Todos o casi todos los días|Todos o casi todos los días|Todos o casi todos los días|Peor|30 minutos o menos|Entre 1 y 3 horas|0|No|079285|311001042667|GIMN FONTANA|MIXTO|NO OFICIAL|B|S|ACADÉMICO|311001042667|GIMN FONTANA|S|URBANO|COMPLETA|11001|11|N|11001|11|64|64|3|61|58|3|64|70|3|63|69|3|81|84|B+|322|68|77.5518461547728|4|4|PUBLICAR|NO
TI|COLOMBIA|F|10/12/2001|20191|SB11201910008398|ESTUDIANTE|COLOMBIA|No|-|11|11001|Estrato 4|3 a 4|Dos|Educación profesional completa|Educación profesional completa|Trabaja como profesional (por ejemplo médico, abogado, ingeniero)|Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc|Si|Si|Si|Si|Si|Si|No|Si|26 A 100 LIBROS|Todos o casi todos los días|Todos o casi todos los días|3 a 5 veces por semana|Peor|30 minutos o menos|Más de 3 horas|0|No|079285|311001042667|GIMN FONTANA|MIXTO|NO OFICIAL|B|S|ACADÉMICO|311001042667|GIMN FONTANA|S|URBANO|COMPLETA|11001|11|N|11001|11|61|56|3|55|44|3|61|62|3|50|40|2|78|77|B1|292|53|72.8797533001642|4|4|PUBLICAR|NO
TI|COLOMBIA|M|12/06/2001|20191|SB11201910008860|ESTUDIANTE|COLOMBIA|No|-|11|11001|Estrato 6|7 a 8|Cinco|Educación profesional completa|Educación profesional completa|Trabaja como profesional (por ejemplo médico, abogado, ingeniero)|Trabaja como profesional (por ejemplo médico, abogado, ingeniero)|Si|Si|Si|Si|Si|Si|No|Si|MÁS DE 100 LIBROS|Todos o casi todos los días|Todos o casi todos los días|Todos o casi todos los días|Mejor|Entre 1 y 2 horas|Más de 3 horas|0|No|079285|311001042667|GIMN FONTANA|MIXTO|NO OFICIAL|B|S|ACADÉMICO|311001042667|GIMN FONTANA|S|URBANO|COMPLETA|11001|11|N|11001|11|71|86|4|78|95|4|78|99|4|67|79|3|77|75|B1|369|92|77.5660409172602|4|4|PUBLICAR|NO
TI|COLOMBIA|M|08/03/2001|20191|SB11201910008997|ESTUDIANTE|COLOMBIA|No|-|25|25175|Estrato 6|3 a 4|Tres|Educación profesional completa|Postgrado|Trabaja como profesional (por ejemplo médico, abogado, ingeniero)|Trabaja en el hogar, no trabaja o estudia|Si|Si|Si|Si|Si|Si|No|Si|MÁS DE 100 LIBROS|Todos o casi todos los días|Todos o casi todos los días|Todos o casi todos los días|Peor|30 minutos o menos|Entre 1 y 3 horas|0|No|079285|311001042667|GIMN FONTANA|MIXTO|NO OFICIAL|B|S|ACADÉMICO|311001042667|GIMN FONTANA|S|URBANO|COMPLETA|11001|11|N|11001|11|76|95|4|75|90|4|71|89|4|80|99|4|89|98|B+|383|96|76.8503503696172|4|4|PUBLICAR|NO
TI|COLOMBIA|M|10/01/2001|20191|SB11201910009076|ESTUDIANTE|COLOMBIA|No|-|11|11001|Estrato 5|3 a 4|Tres|Educación profesional completa|Educación profesional completa|Trabaja como profesional (por ejemplo médico, abogado, ingeniero)|Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc|Si|Si|Si|Si|Si|Si|Si|Si|MÁS DE 100 LIBROS|Todos o casi todos los días|Todos o casi todos los días|Todos o casi todos los días|Mejor|Entre 30 y 60 minutos|Entre 1 y 3 horas|0|No|079285|311001042667|GIMN FONTANA|MIXTO|NO OFICIAL|B|S|ACADÉMICO|311001042667|GIMN FONTANA|S|URBANO|COMPLETA|11001|11|N|11001|11|79|98|4|71|82|4|68|82|3|64|71|3|80|82|B+|356|86|75.5031525187199|4|4|PUBLICAR|NO
TI|COLOMBIA|F|01/06/2001|20191|SB11201910009009|ESTUDIANTE|COLOMBIA|No|-|11|11001|Estrato 5|3 a 4|Dos|Secundaria (Bachillerato) completa|Postgrado|Trabaja por cuenta propia (por ejemplo plomero, electricista)|Trabaja como profesional (por ejemplo médico, abogado, ingeniero)|Si|Si|Si|Si|Si|Si|No|Si|26 A 100 LIBROS|Todos o casi todos los días|Todos o casi todos los días|Todos o casi todos los días|Mejor|No leo por entretenimiento|Entre 1 y 3 horas|0|No|079285|311001042667|GIMN FONTANA|MIXTO|NO OFICIAL|B|S|ACADÉMICO|311001042667|GIMN FONTANA|S|URBANO|COMPLETA|11001|11|N|11001|11|72|88|4|74|89|4|65|74|3|62|65|3|87|96|B+|348|82|70.7314475611875|4|4|PUBLICAR|NO
CE|VENEZUELA|F|27/05/2001|20191|SB11201910008765|ESTUDIANTE|VENEZUELA|No|-|11|11001|Estrato 4|3 a 4|Tres|Educación profesional completa|Educación profesional completa|Trabaja como profesional (por ejemplo médico, abogado, ingeniero)|Trabaja como profesional (por ejemplo médico, abogado, ingeniero)|Si|Si|Si|Si|Si|Si|No|Si|-|Todos o casi todos los días|Todos o casi todos los días|Todos o casi todos los días|Igual|Entre 30 y 60 minutos|Entre 30 y 60 minutos|0|No|079285|311001042667|GIMN FONTANA|MIXTO|NO OFICIAL|B|S|ACADÉMICO|311001042667|GIMN FONTANA|S|URBANO|COMPLETA|11001|11|N|11001|11|62|59|3|62|60|3|67|79|3|52|44|2|80|82|B+|311|62|76.2209119840882|4|4|PUBLICAR|NO
TI|COLOMBIA|M|22/06/2001|20191|SB11201910009062|ESTUDIANTE|COLOMBIA|No|-|25|25175|Estrato 3|5 a 6|Cuatro|Educación profesional completa|Educación profesional completa|Trabaja como profesional (por ejemplo médico, abogado, ingeniero)|Trabaja por cuenta propia (por ejemplo plomero, electricista)|Si|Si|Si|Si|Si|Si|No|No|26 A 100 LIBROS|Todos o casi todos los días|Todos o casi todos los días|3 a 5 veces por semana|Peor|Entre 30 y 60 minutos|Entre 30 y 60 minutos|0|Si, en especie|079285|311001042667|GIMN FONTANA|MIXTO|NO OFICIAL|B|S|ACADÉMICO|311001042667|GIMN FONTANA|S|URBANO|COMPLETA|11001|11|N|11001|11|75|94|4|75|91|4|69|83|3|79|99|4|78|79|B1|374|94|68.4380530617243|4|4|PUBLICAR|NO
CC|COLOMBIA|F|18/05/2000|20191|SB11201910008835|ESTUDIANTE|COLOMBIA|No|-|25|25099|Estrato 5|5 a 6|Tres|Educación profesional completa|Educación profesional completa|Trabaja como profesional (por ejemplo médico, abogado, ingeniero)|Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente)|Si|Si|Si|Si|Si|Si|No|Si|11 A 25 LIBROS|Todos o casi todos los días|Todos o casi todos los días|Todos o casi todos los días|Mejor|No leo por entretenimiento|Entre 1 y 3 horas|0|No|079285|311001042667|GIMN FONTANA|MIXTO|NO OFICIAL|B|S|ACADÉMICO|311001042667|GIMN FONTANA|S|URBANO|COMPLETA|11001|11|N|11001|11|38|7|2|37|12|2|33|6|1|37|16|1|66|59|A2|193|11|72.2131623543539|4|4|PUBLICAR|NO
TI|COLOMBIA|M|28/11/2001|20191|SB11201910008715|ESTUDIANTE|COLOMBIA|No|-|11|11001|Estrato 5|3 a 4|Cuatro|Postgrado|Postgrado|Trabaja como profesional (por ejemplo médico, abogado, ingeniero)|Trabaja como profesional (por ejemplo médico, abogado, ingeniero)|Si|Si|Si|Si|Si|Si|Si|Si|MÁS DE 100 LIBROS|Todos o casi todos los días|Todos o casi todos los días|Todos o casi todos los días|Mejor|Más de 2 horas|Entre 1 y 3 horas|0|No|079285|311001042667|GIMN FONTANA|MIXTO|NO OFICIAL|B|S|ACADÉMICO|311001042667|GIMN FONTANA|S|URBANO|COMPLETA|11001|11|N|11001|11|79|99|4|77|94|4|77|98|4|71|88|4|100|100|B+|389|98|84.8363660916828|4|4|PUBLICAR|NO
TI|COLOMBIA|F|16/11/2001|20191|SB11201910008808|ESTUDIANTE|COLOMBIA|No|-|11|11001|Estrato 6|3 a 4|Cuatro|Postgrado|Postgrado|Trabaja como profesional (por ejemplo médico, abogado, ingeniero)|Trabaja como profesional (por ejemplo médico, abogado, ingeniero)|Si|Si|Si|Si|Si|Si|No|Si|MÁS DE 100 LIBROS|Todos o casi todos los días|Todos o casi todos los días|Todos o casi todos los días|Mejor|Entre 30 y 60 minutos|Más de 3 horas|0|No|079285|311001042667|GIMN FONTANA|MIXTO|NO OFICIAL|B|S|ACADÉMICO|311001042667|GIMN FONTANA|S|URBANO|COMPLETA|11001|11|N|11001|11|67|75|4|62|60|3|66|76|3|76|95|4|81|85|B+|344|79|84.8363660916828|4|4|PUBLICAR|NO
TI|COLOMBIA|M|13/06/2001|20191|SB11201910008987|ESTUDIANTE|COLOMBIA|No|-|11|11001|Estrato 4|3 a 4|Tres|Postgrado|Postgrado|Trabaja como profesional (por ejemplo médico, abogado, ingeniero)|Trabaja como profesional (por ejemplo médico, abogado, ingeniero)|Si|Si|Si|Si|Si|Si|No|Si|26 A 100 LIBROS|Todos o casi todos los días|Todos o casi todos los días|3 a 5 veces por semana|Peor|Entre 30 y 60 minutos|Más de 3 horas|0|No|079285|311001042667|GIMN FONTANA|MIXTO|NO OFICIAL|B|S|ACADÉMICO|311001042667|GIMN FONTANA|S|URBANO|COMPLETA|11001|11|N|11001|11|73|91|4|81|97|4|75|95|4|77|97|4|78|78|B1|383|96|80.552374476591993|4|4|PUBLICAR|NO
CC|COLOMBIA|F|14/08/2000|20191|SB11201910008682|ESTUDIANTE|COLOMBIA|No|-|11|11001|Estrato 4|1 a 2|Dos|Educación profesional completa|Postgrado|Trabaja como profesional (por ejemplo médico, abogado, ingeniero)|Es dueño de un negocio grande, tiene un cargo de nivel directivo o gerencial|Si|Si|Si|Si|Si|No|No|Si|26 A 100 LIBROS|Todos o casi todos los días|Todos o casi todos los días|1 o 2 veces por semana|Igual|No leo por entretenimiento|Entre 1 y 3 horas|0|No|079285|311001042667|GIMN FONTANA|MIXTO|NO OFICIAL|B|S|ACADÉMICO|311001042667|GIMN FONTANA|S|URBANO|COMPLETA|11001|11|N|11001|11|74|93|4|83|99|4|76|97|4|71|88|4|83|89|B+|383|96|72.126890800246|4|4|PUBLICAR|NO
CC|COLOMBIA|M|27/10/2000|20191|SB11201910008800|ESTUDIANTE|COLOMBIA|No|-|11|11001|Estrato 6|3 a 4|Tres|Educación profesional completa|Educación profesional completa|Trabaja por cuenta propia (por ejemplo plomero, electricista)|Trabaja por cuenta propia (por ejemplo plomero, electricista)|Si|Si|Si|Si|No|Si|No|Si|26 A 100 LIBROS|Todos o casi todos los días|Todos o casi todos los días|Todos o casi todos los días|Igual|Entre 30 y 60 minutos|Más de 3 horas|0|No|079285|311001042667|GIMN FONTANA|MIXTO|NO OFICIAL|B|S|ACADÉMICO|311001042667|GIMN FONTANA|S|URBANO|COMPLETA|11001|11|N|11001|11|51|31|3|64|64|3|56|52|3|53|46|2|61|51|A2|282|49|66.4869793952919|4|4|PUBLICAR|NO
TI|COLOMBIA|F|19/05/2001|20191|SB11201910008870|ESTUDIANTE|COLOMBIA|No|-|25|25175|Estrato 6|5 a 6|Seis o mas|Postgrado|Postgrado|Es dueño de un negocio grande, tiene un cargo de nivel directivo o gerencial|Es dueño de un negocio grande, tiene un cargo de nivel directivo o gerencial|Si|Si|Si|Si|Si|Si|No|Si|MÁS DE 100 LIBROS|Todos o casi todos los días|Todos o casi todos los días|Todos o casi todos los días|Igual|No leo por entretenimiento|Entre 30 y 60 minutos|0|No|079285|311001042667|GIMN FONTANA|MIXTO|NO OFICIAL|B|S|ACADÉMICO|311001042667|GIMN FONTANA|S|URBANO|COMPLETA|11001|11|N|11001|11|64|64|3|67|72|3|65|72|3|59|59|3|79|79|B+|325|69|79.6352665002168|4|4|PUBLICAR|NO
TI|COLOMBIA|M|18/08/2001|20191|SB11201910007818|ESTUDIANTE|COLOMBIA|No|-|11|11001|Estrato 5|3 a 4|Cuatro|Educación profesional completa|Educación profesional completa|Es dueño de un negocio grande, tiene un cargo de nivel directivo o gerencial|Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente)|Si|Si|Si|Si|Si|Si|-|Si|0 A 10 LIBROS|Todos o casi todos los días|Todos o casi todos los días|Todos o casi todos los días|Igual|No leo por entretenimiento|Entre 30 y 60 minutos|0|No|079285|311001042667|GIMN FONTANA|MIXTO|NO OFICIAL|B|S|ACADÉMICO|311001042667|GIMN FONTANA|S|URBANO|COMPLETA|11001|11|N|11001|11|71|85|4|62|60|3|65|73|3|68|80|3|78|76|B1|337|75|70.2234643187613|4|4|PUBLICAR|NO
CC|COLOMBIA|M|18/07/2000|20191|SB11201910009036|ESTUDIANTE|COLOMBIA|No|-|11|11001|Estrato 5|3 a 4|Tres|Educación profesional completa|Postgrado|Es dueño de un negocio grande, tiene un cargo de nivel directivo o gerencial|Trabaja como profesional (por ejemplo médico, abogado, ingeniero)|Si|Si|Si|Si|Si|Si|No|Si|26 A 100 LIBROS|Todos o casi todos los días|Todos o casi todos los días|Todos o casi todos los días|Mejor|Más de 2 horas|Más de 3 horas|0|No|079285|311001042667|GIMN FONTANA|MIXTO|NO OFICIAL|B|S|ACADÉMICO|311001042667|GIMN FONTANA|S|URBANO|COMPLETA|11001|11|N|11001|11|67|73|4|67|72|3|64|69|3|71|87|4|78|79|B1|340|77|76.5996715995625|4|4|PUBLICAR|NO
TI|COLOMBIA|M|11/09/2001|20191|SB11201910008979|ESTUDIANTE|COLOMBIA|No|-|11|11001|Estrato 4|3 a 4|Tres|Postgrado|Postgrado|Trabaja como profesional (por ejemplo médico, abogado, ingeniero)|Trabaja en el hogar, no trabaja o estudia|Si|Si|Si|Si|Si|Si|No|Si|MÁS DE 100 LIBROS|Todos o casi todos los días|Todos o casi todos los días|Todos o casi todos los días|Igual|Entre 30 y 60 minutos|Entre 1 y 3 horas|0|No|079285|311001042667|GIMN FONTANA|MIXTO|NO OFICIAL|B|S|ACADÉMICO|311001042667|GIMN FONTANA|S|URBANO|COMPLETA|11001|11|N|11001|11|66|71|4|62|60|3|66|77|3|74|93|4|75|71|B1|338|76|80.298227654943|4|4|PUBLICAR|NO
TI|COLOMBIA|M|19/12/2001|20191|SB11201910008846|ESTUDIANTE|COLOMBIA|No|-|11|11001|Estrato 4|3 a 4|Tres|Técnica o tecnológica completa|Postgrado|Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc|Trabaja en el hogar, no trabaja o estudia|Si|Si|Si|Si|Si|Si|No|Si|MÁS DE 100 LIBROS|Todos o casi todos los días|Todos o casi todos los días|Todos o casi todos los días|Peor|Entre 30 y 60 minutos|Más de 3 horas|0|No|079285|311001042667|GIMN FONTANA|MIXTO|NO OFICIAL|B|S|ACADÉMICO|311001042667|GIMN FONTANA|S|URBANO|COMPLETA|11001|11|N|11001|11|81|100|4|82|98|4|79|99|4|74|93|4|86|95|B+|398|99|70.9464860442413|4|4|PUBLICAR|NO
CC|COLOMBIA|M|09/09/2000|20191|SB11201910008608|ESTUDIANTE|COLOMBIA|No|-|11|11001|Estrato 5|3 a 4|Tres|Postgrado|Educación profesional completa|Trabaja como profesional (por ejemplo médico, abogado, ingeniero)|No sabe|Si|Si|Si|Si|Si|Si|No|Si|MÁS DE 100 LIBROS|Todos o casi todos los días|Todos o casi todos los días|Todos o casi todos los días|Igual|No leo por entretenimiento|Entre 1 y 3 horas|0|Si, en efectivo|079285|311001042667|GIMN FONTANA|MIXTO|NO OFICIAL|B|S|ACADÉMICO|311001042667|GIMN FONTANA|S|URBANO|COMPLETA|11001|11|N|11001|11|77|96|4|76|91|4|68|80|3|73|91|4|77|74|B1|369|92|78.2390763858615|4|4|PUBLICAR|NO
TI|COLOMBIA|M|17/08/2001|20191|SB11201910008830|ESTUDIANTE|COLOMBIA|No|-|11|11001|Estrato 6|3 a 4|Tres|Educación profesional completa|Educación profesional completa|Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc|Trabaja en el hogar, no trabaja o estudia|Si|Si|Si|Si|Si|Si|No|Si|11 A 25 LIBROS|Todos o casi todos los días|Todos o casi todos los días|3 a 5 veces por semana|Mejor|No leo por entretenimiento|Entre 30 y 60 minutos|0|No|079285|311001042667|GIMN FONTANA|MIXTO|NO OFICIAL|B|S|ACADÉMICO|311001042667|GIMN FONTANA|S|URBANO|COMPLETA|11001|11|N|11001|11|69|81|4|100|100|4|73|92|4|64|71|3|79|81|B+|383|97|67.6668009066202|4|4|PUBLICAR|NO
TI|COLOMBIA|M|17/07/2001|20191|SB11201910008972|ESTUDIANTE|COLOMBIA|No|-|11|11001|Estrato 4|3 a 4|Dos|Técnica o tecnológica incompleta|Educación profesional incompleta|Es dueño de un negocio grande, tiene un cargo de nivel directivo o gerencial|Trabaja en el hogar, no trabaja o estudia|Si|Si|Si|Si|Si|Si|No|Si|MÁS DE 100 LIBROS|Todos o casi todos los días|Todos o casi todos los días|Todos o casi todos los días|Mejor|Entre 30 y 60 minutos|Entre 1 y 3 horas|0|No|079285|311001042667|GIMN FONTANA|MIXTO|NO OFICIAL|B|S|ACADÉMICO|311001042667|GIMN FONTANA|S|URBANO|COMPLETA|11001|11|N|11001|11|71|86|4|67|72|3|58|56|3|61|63|3|80|84|B+|327|70|68.1103821004006|4|4|PUBLICAR|NO
TI|COLOMBIA|F|26/04/2001|20191|SB11201910008625|ESTUDIANTE|COLOMBIA|No|-|11|11001|Estrato 4|1 a 2|Tres|Postgrado|Postgrado|Trabaja como profesional (por ejemplo médico, abogado, ingeniero)|Trabaja como profesional (por ejemplo médico, abogado, ingeniero)|Si|Si|Si|Si|Si|Si|No|Si|MÁS DE 100 LIBROS|Todos o casi todos los días|Todos o casi todos los días|Todos o casi todos los días|Peor|Más de 2 horas|Más de 3 horas|0|No|079285|311001042667|GIMN FONTANA|MIXTO|NO OFICIAL|B|S|ACADÉMICO|311001042667|GIMN FONTANA|S|URBANO|COMPLETA|11001|11|N|11001|11|72|88|4|62|59|3|70|86|3|72|90|4|90|99|B+|353|84|84.8363660916828|4|4|PUBLICAR|NO
TI|COLOMBIA|F|01/08/2001|20191|SB11201910008755|ESTUDIANTE|COLOMBIA|No|-|11|11001|Estrato 5|3 a 4|Tres|No sabe|Educación profesional completa|Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc|Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc|Si|Si|Si|Si|Si|Si|No|Si|26 A 100 LIBROS|Todos o casi todos los días|Todos o casi todos los días|3 a 5 veces por semana|Igual|30 minutos o menos|Más de 3 horas|0|No|079285|311001042667|GIMN FONTANA|MIXTO|NO OFICIAL|B|S|ACADÉMICO|311001042667|GIMN FONTANA|S|URBANO|COMPLETA|11001|11|N|11001|11|69|80|4|75|90|4|69|84|3|67|78|3|86|95|B+|356|86|69.446717285761|4|4|PUBLICAR|NO
TI|COLOMBIA|F|25/09/2001|20191|SB11201910008774|ESTUDIANTE|COLOMBIA|No|-|25|25175|Estrato 4|3 a 4|Tres|Postgrado|Técnica o tecnológica incompleta|Es dueño de un negocio grande, tiene un cargo de nivel directivo o gerencial|Es dueño de un negocio grande, tiene un cargo de nivel directivo o gerencial|Si|Si|Si|Si|Si|Si|No|Si|MÁS DE 100 LIBROS|3 a 5 veces por semana|Todos o casi todos los días|3 a 5 veces por semana|Igual|Entre 30 y 60 minutos|Entre 1 y 3 horas|0|No|079285|311001042667|GIMN FONTANA|MIXTO|NO OFICIAL|B|S|ACADÉMICO|311001042667|GIMN FONTANA|S|URBANO|COMPLETA|11001|11|N|11001|11|73|90|4|72|85|4|71|90|4|67|79|3|83|90|B+|358|87|70.1027366224154|4|4|PUBLICAR|NO
CC|COLOMBIA|M|29/01/2000|20191|SB11201910008928|ESTUDIANTE|COLOMBIA|No|-|11|11001|Estrato 4|3 a 4|Dos|Postgrado|Educación profesional completa|Es dueño de un negocio grande, tiene un cargo de nivel directivo o gerencial|Trabaja como profesional (por ejemplo médico, abogado, ingeniero)|Si|Si|Si|Si|Si|Si|No|No|0 A 10 LIBROS|Todos o casi todos los días|Todos o casi todos los días|Todos o casi todos los días|Mejor|Entre 30 y 60 minutos|Entre 1 y 3 horas|0|No|079285|311001042667|GIMN FONTANA|MIXTO|NO OFICIAL|B|S|ACADÉMICO|311001042667|GIMN FONTANA|S|URBANO|COMPLETA|11001|11|N|11001|11|56|44|3|60|55|3|64|72|3|60|61|3|72|66|B1|305|59|71.732132019108107|4|4|PUBLICAR|NO
TI|COLOMBIA|M|20/05/2001|20191|SB11201910008489|ESTUDIANTE|COLOMBIA|No|-|25|25175|Estrato 5|3 a 4|Tres|Postgrado|Postgrado|Es dueño de un negocio grande, tiene un cargo de nivel directivo o gerencial|Trabaja como profesional (por ejemplo médico, abogado, ingeniero)|Si|Si|Si|Si|Si|Si|No|Si|MÁS DE 100 LIBROS|Todos o casi todos los días|Todos o casi todos los días|Todos o casi todos los días|Igual|Entre 1 y 2 horas|Entre 1 y 3 horas|0|Si, en especie|079285|311001042667|GIMN FONTANA|MIXTO|NO OFICIAL|B|S|ACADÉMICO|311001042667|GIMN FONTANA|S|URBANO|COMPLETA|11001|11|N|11001|11|69|80|4|100|100|4|70|87|3|68|80|3|80|84|B+|385|97|80.5303433932732|4|4|PUBLICAR|NO
TI|COLOMBIA|F|24/01/2001|20191|SB11201910009044|ESTUDIANTE|COLOMBIA|No|-|11|11001|Estrato 5|3 a 4|Tres|Postgrado|Postgrado|Es dueño de un negocio grande, tiene un cargo de nivel directivo o gerencial|Trabaja como profesional (por ejemplo médico, abogado, ingeniero)|Si|Si|Si|Si|Si|Si|No|Si|MÁS DE 100 LIBROS|Todos o casi todos los días|Todos o casi todos los días|Todos o casi todos los días|Peor|Entre 1 y 2 horas|Más de 3 horas|0|No|079285|311001042667|GIMN FONTANA|MIXTO|NO OFICIAL|B|S|ACADÉMICO|311001042667|GIMN FONTANA|S|URBANO|COMPLETA|11001|11|N|11001|11|72|89|4|66|68|3|70|86|3|67|78|3|83|90|B+|349|82|81.5003215297137|4|4|PUBLICAR|NO
TI|COLOMBIA|F|16/07/2001|20191|SB11201910008462|ESTUDIANTE|COLOMBIA|No|-|25|25175|Estrato 5|3 a 4|Dos|Secundaria (Bachillerato) completa|Postgrado|Trabaja como profesional (por ejemplo médico, abogado, ingeniero)|Trabaja como profesional (por ejemplo médico, abogado, ingeniero)|Si|Si|Si|Si|Si|Si|No|Si|26 A 100 LIBROS|Todos o casi todos los días|Todos o casi todos los días|Todos o casi todos los días|Igual|Entre 30 y 60 minutos|Entre 1 y 3 horas|0|No|079285|311001042667|GIMN FONTANA|MIXTO|NO OFICIAL|B|S|ACADÉMICO|311001042667|GIMN FONTANA|S|URBANO|COMPLETA|11001|11|N|11001|11|62|60|3|68|76|3|63|67|3|57|55|3|72|66|B1|316|65|75.4745131599299|4|4|PUBLICAR|NO
CC|COLOMBIA|M|31/10/2000|20191|SB11201910008821|ESTUDIANTE|COLOMBIA|No|-|11|11001|Estrato 5|3 a 4|Tres|Postgrado|Educación profesional completa|Es dueño de un negocio grande, tiene un cargo de nivel directivo o gerencial|Es vendedor o trabaja en atención al público|Si|Si|Si|Si|Si|Si|No|Si|MÁS DE 100 LIBROS|Todos o casi todos los días|Todos o casi todos los días|Todos o casi todos los días|Mejor|Entre 30 y 60 minutos|Más de 3 horas|0|No|079285|311001042667|GIMN FONTANA|MIXTO|NO OFICIAL|B|S|ACADÉMICO|311001042667|GIMN FONTANA|S|URBANO|COMPLETA|11001|11|N|11001|11|60|54|3|63|62|3|56|51|3|58|56|3|83|89|B+|305|59|74.8446441900242|4|4|PUBLICAR|NO
CC|COLOMBIA|F|07/11/2000|20191|SB11201910019194|ESTUDIANTE|COLOMBIA|No|-|11|11001|Estrato 6|3 a 4|Tres|Postgrado|Educación profesional completa|Es dueño de un negocio grande, tiene un cargo de nivel directivo o gerencial|Trabaja como profesional (por ejemplo médico, abogado, ingeniero)|Si|Si|Si|Si|Si|Si|No|Si|26 A 100 LIBROS|3 a 5 veces por semana|3 a 5 veces por semana|Todos o casi todos los días|Igual|Entre 1 y 2 horas|Entre 1 y 3 horas|0|No|079285|311001042667|GIMN FONTANA|MIXTO|NO OFICIAL|B|S|ACADÉMICO|311001042667|GIMN FONTANA|S|URBANO|COMPLETA|11001|11|N|11001|11|66|71|4|67|71|3|68|81|3|62|65|3|83|90|B+|335|75|71.9451844732075|4|4|PUBLICAR|NO
